RISK_SEGMENTATION,SOCIAL_CLASS,CUSTOMER_EDUCATION_LEVEL,INCIDENT_SEVERITY,CUSTOMER_ID_0,CUSTOMER_ID_1,CUSTOMER_ID_2,CUSTOMER_ID_3,CUSTOMER_ID_4,CUSTOMER_ID_5,CUSTOMER_ID_6,CUSTOMER_ID_7,CUSTOMER_ID_8,CUSTOMER_ID_9,CUSTOMER_ID_10,CUSTOMER_ID_11,CUSTOMER_ID_12,CUSTOMER_ID_13,INSURANCE_TYPE_0,INSURANCE_TYPE_1,INSURANCE_TYPE_2,CUSTOMER_NAME_0,CUSTOMER_NAME_1,CUSTOMER_NAME_2,CUSTOMER_NAME_3,CUSTOMER_NAME_4,CUSTOMER_NAME_5,CUSTOMER_NAME_6,CUSTOMER_NAME_7,CUSTOMER_NAME_8,CUSTOMER_NAME_9,CUSTOMER_NAME_10,CUSTOMER_NAME_11,CUSTOMER_NAME_12,CUSTOMER_NAME_13,MARITAL_STATUS_0,MARITAL_STATUS_1,EMPLOYMENT_STATUS_0,EMPLOYMENT_STATUS_1,HOUSE_TYPE_0,HOUSE_TYPE_1,ACCT_NUMBER_0,ACCT_NUMBER_1,ACCT_NUMBER_2,ACCT_NUMBER_3,ACCT_NUMBER_4,ACCT_NUMBER_5,ACCT_NUMBER_6,ACCT_NUMBER_7,ACCT_NUMBER_8,ACCT_NUMBER_9,ACCT_NUMBER_10,ACCT_NUMBER_11,ACCT_NUMBER_12,ACCT_NUMBER_13,AUTHORITY_CONTACTED_0,AUTHORITY_CONTACTED_1,AUTHORITY_CONTACTED_2,INCIDENT_STATE_0,INCIDENT_STATE_1,INCIDENT_STATE_2,INCIDENT_STATE_3,INCIDENT_STATE_4,INCIDENT_CITY_0,INCIDENT_CITY_1,INCIDENT_CITY_2,INCIDENT_CITY_3,INCIDENT_CITY_4,INCIDENT_CITY_5,INCIDENT_CITY_6,INCIDENT_CITY_7,INCIDENT_CITY_8,AGENT_ID_0,AGENT_ID_1,AGENT_ID_2,AGENT_ID_3,AGENT_ID_4,AGENT_ID_5,AGENT_ID_6,AGENT_ID_7,AGENT_ID_8,AGENT_ID_9,AGENT_ID_10,PREMIUM_AMOUNT,POSTAL_CODE,NO_OF_FAMILY_MEMBERS,ROUTING_NUMBER,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_HOUR_OF_THE_DAY,CLAIM_AMOUNT,AGE,TENURE,CLAIM_STATUS
2.0,1.0,0.0,2.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,-0.6421890973294546,1.465863884066028,0.299419210323487,0.8268708983091967,0.6530953403124258,0.664193437439629,-1.1076296479749936,0.33395926258608893,0.999547256849212,0.9983791423650762,0
2.0,1.0,2.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,-0.393413594308975,-0.37508274862237395,-0.2836125709208624,-0.7805728257698011,-1.531170011903045,0.664193437439629,0.7847866606271423,-0.11887913653807575,-1.3461280185241271,1.1806057598443536,0
2.0,2.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,-0.1614444430355,1.457107308728404,0.8824509915678364,-1.7043449649424716,0.6530953403124258,0.664193437439629,0.9303571459042297,3.4132603766304093,1.5208084291543984,-0.580918209121994,0
1.0,2.0,0.0,2.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,-1.629614133922001,1.4283401087636047,-0.2836125709208624,-0.7171343972680032,-1.531170011903045,0.664193437439629,1.075927631181317,-0.7483245113206647,0.7389166706966187,-1.4920512965183805,0
0.0,1.0,2.0,0.0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-0.1562572974345726,-0.8393045735634458,-1.4496761334095611,0.6305798701476024,-1.531170011903045,0.664193437439629,-1.253200133252081,1.3302037406592513,-0.8248668462189407,-0.8238870324276971,0
0.0,1.0,0.0,2.0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0.9898943945463531,0.7661086823499264,1.4654827728121858,0.31119165702604545,0.6530953403124258,-1.5055854870455474,1.3670686017354918,0.01697238319917366,1.0864241189000763,0.9072658336254376,0
1.0,2.0,2.0,1.0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0.1724002478401897,-0.5420743402722706,1.4654827728121858,0.3548533667756455,0.6530953403124258,0.664193437439629,1.5126390870125792,-0.617001375574657,0.8257935327474831,-0.8238870324276971,0
0.0,2.0,2.0,0.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,-1.6563798052227865,-0.34141309978897527,-0.8666443521652119,1.623701872085601,0.6530953403124258,0.664193437439629,1.075927631181317,-0.743796127329423,-1.0854974323715338,-0.7024026207748455,0
2.0,0.0,2.0,2.0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0.20912523869475586,-1.4223876588092357,-0.2836125709208624,-0.03705992873776938,0.6530953403124258,0.664193437439629,1.6582095722896666,2.915138137593828,-1.519881742625856,-0.8846292382541229,0
2.0,0.0,2.0,2.0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1.7995040799391073,-0.5203370669869721,1.4654827728121858,0.6858004470778404,0.6530953403124258,-1.5055854870455474,-0.9620591626979064,-0.3000144961877416,1.433931567103534,1.2413479656707793,0
1.0,1.0,1.0,2.0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,-1.687295193004314,1.4266442931172338,1.4654827728121858,0.8793883733249472,0.6530953403124258,0.664193437439629,1.5126390870125792,-0.7211542073732148,-1.6067586046767204,0.5731837015800958,0
2.0,1.0,0.0,1.0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,-1.670281355433272,-0.8716792359032522,0.8824509915678364,-1.38976230829125,0.6530953403124258,-1.5055854870455474,0.6392161753500549,-0.7256825913644565,0.999547256849212,-1.5831646052580193,0
2.0,0.0,0.0,2.0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.7434012355902816,-0.4895657212582799,0.299419210323487,1.2342131540163417,-1.531170011903045,-1.5055854870455474,0.0569342342417054,-0.526433695749824,-1.0854974323715338,1.059121348191502,0
1.0,2.0,3.0,2.0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0.9241213883265935,1.1416239324799287,0.299419210323487,0.37824704049119723,0.6530953403124258,-1.5055854870455474,-0.08863625103538199,0.4245269424109219,1.1733009809509407,-0.8846292382541229,0
1.0,0.0,2.0,0.0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,-1.6018110335010298,-0.8287596835441946,-0.2836125709208624,-0.6486873209311226,-1.531170011903045,0.664193437439629,0.9303571459042297,-0.743796127329423,0.5651629465948899,-0.2164649741634393,0
2.0,1.0,4.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0.22136690231294467,-0.8287596835441946,-0.2836125709208624,-1.3352495012816061,0.6530953403124258,-1.5055854870455474,-1.6899115890833434,1.8736098196082491,-0.47735939801548305,1.575430097716121,0
1.0,1.0,2.0,1.0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,-1.5957939446039542,-1.3024472430931908,-0.2836125709208624,-0.43065674477474586,0.6530953403124258,0.664193437439629,-1.253200133252081,-0.7392677433381815,1.0864241189000763,0.0265038491422638,0
1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1.4467781790760417,-0.3753910787398959,0.8824509915678364,-0.27667392930690404,0.6530953403124258,0.664193437439629,0.9303571459042297,-0.4358660159249911,-1.6067586046767204,-0.12535166542380063,0
1.0,1.0,2.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,-0.7552688714296728,-0.3413514337654709,-0.8666443521652119,1.6660892358046588,0.6530953403124258,0.664193437439629,-1.253200133252081,-0.3000144961877416,-1.519881742625856,1.0894924511047148,0
0.0,2.0,6.0,0.0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,2.208043667468152,-0.37508274862237395,0.8824509915678364,-0.6756311432400455,0.6530953403124258,0.664193437439629,0.34807520479588017,0.06225622311159013,0.13077863634056786,-1.5224223994315935,0
1.0,1.0,2.0,0.0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0.15351903785281362,0.9780548051345257,-1.4496761334095611,1.2664736305722148,0.6530953403124258,0.664193437439629,1.5126390870125792,-0.7075690553994899,-0.7379899841680763,0.9376369365386504,0
1.0,0.0,0.0,1.0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,-1.6030559484452525,1.579421866349368,1.4654827728121858,-0.19290530580072618,0.6530953403124258,0.664193437439629,0.6392161753500549,-0.7211542073732148,-0.12985194981202539,0.8161525248857989,0
2.0,2.0,2.0,1.0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,-0.47163574997096064,1.4284326077988614,0.8824509915678364,0.14253711704510247,0.6530953403124258,0.664193437439629,0.7847866606271423,-0.5717175356622405,1.6076852912052628,-1.6135357081712323,0
2.0,2.0,0.0,1.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0.4504312520499,-0.5201829019282111,-1.4496761334095611,-0.5876711752199025,0.6530953403124258,-1.5055854870455474,0.0569342342417054,0.06225622311159013,-1.1723742944223983,-1.4313090906919548,0
2.0,2.0,4.0,1.0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,-1.651192659621859,1.1414389344094154,0.299419210323487,1.2689634749352188,-1.531170011903045,0.664193437439629,1.5126390870125792,-0.7483245113206647,0.999547256849212,0.9680080394518633,0
0.0,2.0,2.0,1.0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.6540974611583783,-0.4417745530423752,0.8824509915678364,-0.3507387532956218,-1.531170011903045,-1.5055854870455474,1.3670686017354918,-0.7483245113206647,-1.1723742944223983,0.6642970103197344,0
1.0,2.0,0.0,2.0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,-0.48927204501411375,-0.34745637009240576,1.4654827728121858,1.5043571137888176,0.6530953403124258,-1.5055854870455474,0.34807520479588017,-0.7075690553994899,1.6945621532561272,-0.15572276833701354,0
2.0,1.0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,-0.050854498823727154,-0.5229270399741566,-1.4496761334095611,-0.9362752081547474,0.6530953403124258,0.664193437439629,1.2214981164584044,3.3226926968055763,0.39140922249316107,0.17835936370832825,1
2.0,2.0,2.0,2.0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,-0.3822093598109716,0.7530046523552428,1.4654827728121858,0.3102196243427986,0.6530953403124258,-1.5055854870455474,-0.816488677420819,1.013216861272336,1.6945621532561272,-1.0668558557334002,0
2.0,2.0,0.0,2.0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1.2560987067859493,1.1416239324799287,-0.8666443521652119,-0.9810734394889905,-1.531170011903045,-1.5055854870455474,0.9303571459042297,0.4698107823233384,0.7389166706966187,-0.307578282903078,0
2.0,1.0,0.0,1.0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,-0.007489961599973733,-1.3024472430931908,0.299419210323487,-1.1918567153984154,-1.531170011903045,0.664193437439629,-0.5253477068666441,3.4585442165428257,0.4782860845440255,0.6035548044933087,0
2.0,1.0,0.0,1.0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0.5973312154681649,-0.8285746854736814,-0.2836125709208624,-1.4919057624449126,0.6530953403124258,0.664193437439629,1.075927631181317,0.06225622311159013,0.999547256849212,1.575430097716121,0
0.0,2.0,2.0,0.0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0.7730717084275863,-0.4894732222230233,0.299419210323487,0.22407188077030113,0.6530953403124258,-1.5055854870455474,-1.544341103806256,0.06225622311159013,-1.1723742944223983,-0.15572276833701354,0
1.0,1.0,2.0,1.0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,-1.6412333400680785,1.38588305158083,-0.8666443521652119,-1.5653354321325827,-1.531170011903045,0.664193437439629,1.3670686017354918,-0.7302109753556981,-0.3036056739137542,-0.2468360770766522,0
2.0,0.0,4.0,2.0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,-1.6565872910468236,1.4742504632626254,1.4654827728121858,0.7998316590761899,-1.531170011903045,0.664193437439629,-1.544341103806256,-0.7483245113206647,1.6076852912052628,0.11761715788190247,0
1.0,1.0,0.0,1.0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,-1.6501552305016736,-0.5199362378341935,0.299419210323487,1.5635706203141722,0.6530953403124258,0.664193437439629,-0.23420673631246938,-0.7392677433381815,1.6076852912052628,0.23910156953475403,0
2.0,2.0,0.0,0.0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,-1.6704888412573091,-0.5199362378341935,1.4654827728121858,1.0990735108958105,-1.531170011903045,0.664193437439629,0.7847866606271423,-0.7211542073732148,0.4782860845440255,-0.15572276833701354,0
0.0,1.0,0.0,1.0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0.7303296286759445,1.1414697674211676,-0.2836125709208624,1.4952193094563493,0.6530953403124258,0.664193437439629,1.3670686017354918,-0.7075690553994899,-0.8248668462189407,0.45169928992724423,0
1.0,2.0,5.0,0.0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,-0.3546137452140377,-0.24848240236785474,0.299419210323487,-1.3505953020678318,0.6530953403124258,-1.5055854870455474,-1.1076296479749936,-0.526433695749824,-0.2167288118628898,0.8768947307122247,0
0.0,2.0,6.0,0.0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.07135465153412321,0.7529121533199862,0.299419210323487,1.4201104180897948,0.6530953403124258,0.664193437439629,-1.6899115890833434,-0.5717175356622405,0.13077863634056786,0.23910156953475403,0
1.0,1.0,2.0,2.0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0.17903979420937668,-0.5203678999987242,1.4654827728121858,-1.5486906540976648,0.6530953403124258,-1.5055854870455474,-0.08863625103538199,-0.6622852154870734,0.999547256849212,1.2413479656707793,0
2.0,1.0,0.0,2.0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1.1488285357587698,-0.37532941271639153,-1.4496761334095611,1.102735022803318,-1.531170011903045,-1.5055854870455474,0.34807520479588017,0.4245269424109219,-1.3461280185241271,0.3909570841008185,0
1.0,2.0,1.0,1.0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9510945454514158,-0.37508274862237395,-0.8666443521652119,1.3526505075312745,-1.531170011903045,0.664193437439629,0.6392161753500549,0.15282390293642306,-1.2592511564732627,-1.1883402673862518,1
1.0,0.0,1.0,1.0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0.14210731753077332,-1.3136704593709905,1.4654827728121858,0.6178465469826704,-1.531170011903045,0.664193437439629,1.075927631181317,-0.07359529662565928,0.39140922249316107,1.1198635540179278,0
0.0,2.0,2.0,2.0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,-0.09401155022344337,-0.24906822959114647,0.8824509915678364,-0.6213673787591976,-1.531170011903045,0.664193437439629,1.5126390870125792,-0.5717175356622405,0.7389166706966187,-0.06460945959737487,0
1.0,2.0,4.0,1.0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,-0.19505714652950987,-0.3751135816341261,-0.2836125709208624,0.33727492615084903,0.6530953403124258,-1.5055854870455474,-0.9620591626979064,-0.3000144961877416,-1.1723742944223983,0.3909570841008185,0
2.0,0.0,4.0,2.0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,-0.1994143488342888,-1.3092613386904264,0.8824509915678364,-0.2260710086698637,0.6530953403124258,-1.5055854870455474,0.34807520479588017,-0.617001375574657,-1.2592511564732627,0.7250392161461603,0
